group,n,hit,stop,mean_ret,days,per_day_bp,bh_per_day_bp,edge_bp,ann,dim,tp,sl,period
6m losers,23118.0,0.9754736568907345,0.00930011246647634,0.012883426127029455,15.875681287308591,8.115195747428352,8.573176191237039,-0.45798044380868663,0.22681330517962284,mom_x_period,0.02,0.5,train
6m middle,15569.0,0.9560023122872374,0.0034042006551480504,0.012219909867089651,22.745841094482625,5.372371070531125,5.585846669860087,-0.21347559932896068,0.14493446253776732,mom_x_period,0.02,0.5,test
6m middle,22768.0,0.9599437807449052,0.010189739985945186,0.009478545968020002,24.79611735769501,3.8225928000290392,3.957349688321424,-0.13475688829238483,0.10110137827209842,mom_x_period,0.02,0.5,train
6m winners,15530.0,0.962202189311011,0.0032839665164198324,0.01332499518859278,19.759755312298775,6.743502122366412,6.91564197790738,-0.17213985554096747,0.18516141553946563,mom_x_period,0.02,0.5,test
6m winners,22807.0,0.9570745823650634,0.011356162581663524,0.00842040712638645,24.19086245450958,3.480821381304967,3.5356612467655726,-0.05483986546060585,0.09166214239830639,mom_x_period,0.02,0.5,train
above MA200,74893.0,0.9598226803573098,0.0,0.012004877057627329,24.218471686272416,4.956909425639756,5.068880647538766,-0.11197122189901,0.13301607320208597,trend,0.02,none,
beaten-down,23413.0,0.9748003246059881,0.0,0.014527960657875108,15.847862298722932,9.167142157113402,9.473493215982963,-0.306351058869561,0.2597410211179958,trend,0.02,none,
below MA200,17138.0,0.969366320457463,0.0,0.013468087501792894,20.930563659703584,6.434651125866349,6.708095701865016,-0.27344457599866745,0.1759790806725816,trend,0.02,none,
low vol,38467.0,0.9563781942964099,0.0,0.011740426213744881,29.708971326071698,3.9518117557445813,4.103295813959424,-0.15148405821484365,0.10469136055379735,vol,0.02,none,
mid vol,38466.0,0.9607705506161285,0.0,0.01137457656056044,22.67584360214215,5.016164672914704,5.151120485041673,-0.13495581212696872,0.13470834862763348,vol,0.02,none,
high vol,38466.0,0.9756668226485727,0.0,0.015097156481497556,13.710393594343056,11.011468327011912,11.247237969294723,-0.23576964228281183,0.3196101285787458,vol,0.02,none,
6m losers,38337.0,0.9722200485170983,0.0,0.014202649168085281,17.9375798836633,7.91781793318751,8.184140651466663,-0.26632271827915277,0.22073124687102053,mom,0.02,none,
6m middle,38337.0,0.9595690846962465,0.0,0.012114963158358942,24.88890627852988,4.86761572516739,5.027465936291859,-0.1598502111244685,0.1304706742859496,mom,0.02,none,
6m winners,38337.0,0.9608472233090748,0.0,0.0118912415912211,23.334454965177244,5.096001431774079,5.172773536849538,-0.07677210507545844,0.13699239485304138,mom,0.02,none,
NASDAQ-100,21367.0,0.9710300931342725,0.0,0.014476460164333071,19.191089062573127,7.543323944322354,7.96343872287588,-0.4201147785535262,0.20927390774158328,index,0.02,none,
S&P-only,94077.0,0.962743284756104,0.0,0.012337999294558026,22.678146624573486,5.440479550118469,5.554180110877636,-0.1137005607591661,0.14690017580309433,index,0.02,none,
(NASDAQ-only),2411.0,0.9684778100373289,0.0,0.015795988364524446,17.90584819576939,8.821692327457885,9.070086581644418,-0.24839425418653346,0.2488319172642508,sector,0.02,none,
Communication Services,5190.0,0.9579961464354528,0.0,0.009675136101324798,22.08111753371869,4.381633351007034,4.504015864803982,-0.12238251379694812,0.11671682842062925,sector,0.02,none,
Consumer Discretionary,10681.0,0.9669506600505571,0.0,0.013433188038637531,19.794963018443966,6.786164756216595,7.194508516272439,-0.4083437600558443,0.18643540352600874,sector,0.02,none,
Consumer Staples,7706.0,0.9547106151051129,0.0,0.011803113952859354,27.411108227355307,4.305960143953708,4.188304954960947,0.11765518899276148,0.11459024077195412,sector,0.02,none,
Energy,4759.0,0.9577642361840722,0.0,0.007182863694093321,21.580794284513555,3.328359280662699,3.7012212338344734,-0.3728619531717745,0.08747739626391393,sector,0.02,none,
Financials,17355.0,0.962892538173437,0.0,0.012615739097104044,22.549006050129645,5.594809398275677,5.5553788640101915,0.03943053426548517,0.15136681470927216,sector,0.02,none,
Health Care,13283.0,0.9683053527064669,0.0,0.012840831671080447,22.18414514793345,5.7882923076153,6.110530380772119,-0.32223807315681924,0.15699111285170742,sector,0.02,none,
Industrials,18167.0,0.9680189354323774,0.0,0.014086732424951148,21.35124126162823,6.597617558782111,6.686782915802323,-0.08916535702021243,0.18081531005262108,sector,0.02,none,
Information Technology,16249.0,0.9709520585882209,0.0,0.013798730913849453,18.33503600221552,7.525881548409329,7.997442010122365,-0.4715604617130367,0.20874289017118186,sector,0.02,none,
Materials,5682.0,0.9605772615276311,0.0,0.012364999912218901,23.660330869412178,5.226046913910337,5.197745941964644,0.028300971945692317,0.14072266888865115,sector,0.02,none,
Real Estate,6916.0,0.9538750722961249,0.0,0.010767489896045533,25.98337189126663,4.143992527645974,4.341184237269352,-0.19719170962337784,0.11005213212882925,sector,0.02,none,
Utilities,7045.0,0.9622427253371185,0.0,0.014018228310628239,24.762242725337117,5.66113032091579,5.684589147311263,-0.02345882639547231,0.15329160411193943,sector,0.02,none,
test,46454.0,0.960735351100013,0.0,0.013169515759558697,20.824406940198905,6.324077222164056,6.466283826158688,-0.14220660399463206,0.1727089036047489,period,0.02,none,
train,68990.0,0.9666618350485577,0.0,0.01244040873852588,22.84636903899116,5.44524546429861,5.621167001020972,-0.17592153672236263,0.1470378530355596,period,0.02,none,
ALL,115444.0,0.9642770520771976,0.0,0.012733797200074844,22.032743148193063,5.779487880572493,5.942586757578052,-0.16309887700556017,0.1567345862580687,all,0.02,none,
above MA200,30025.0,0.9578018318068277,0.0,0.012927449227905723,21.94594504579517,5.890586712456301,6.097169437753395,-0.20658272529709415,0.15997572892726297,trend_x_period,0.02,none,test
above MA200,44868.0,0.96117500222876,0.0,0.011387505447290142,25.73921280199697,4.424185593743817,4.482174777798134,-0.05798918405431675,0.11791441701539562,trend_x_period,0.02,none,train
beaten-down,8953.0,0.9642577906846866,0.0,0.013108992039341976,17.446219144420866,7.513944385786365,7.294986665519974,0.2189577202663909,0.2083796081960898,trend_x_period,0.02,none,test
beaten-down,14460.0,0.9813278008298755,0.0,0.015406524007925398,14.8582295988935,10.369017321601175,11.057267985152693,-0.6882506635515184,0.29844040949135664,trend_x_period,0.02,none,train
below MA200,7476.0,0.9682985553772071,0.0,0.014214180885291814,20.36570358480471,6.979469590187556,7.2135835221394675,-0.23411393195191232,0.19222496974437076,trend_x_period,0.02,none,test
below MA200,9662.0,0.9701925067273857,0.0,0.012890795622778412,21.367625750362244,6.032862880219565,6.335312696507569,-0.302449816288004,0.1641396365305654,trend_x_period,0.02,none,train
low vol,15081.0,0.954379683044891,0.0,0.012211737926115036,28.702141767787282,4.2546434426090105,4.474041193972838,-0.21939775136382822,0.11315042145048193,vol_x_period,0.02,none,test
low vol,23386.0,0.9576669802445907,0.0,0.011436490015410222,30.3582485247584,3.767177149921312,3.8772546496138363,-0.11007749969252442,0.09956537404527643,vol_x_period,0.02,none,train
mid vol,16671.0,0.9589106832223622,0.0,0.01201158946134845,20.671225481374844,5.81077763007864,6.0770908584639365,-0.26631322838529725,0.15764650443994555,vol_x_period,0.02,none,test
mid vol,21795.0,0.962193163569626,0.0,0.010887325261224035,24.209176416609314,4.497189443319729,4.546353494002256,-0.049164050682526404,0.11997201509331812,vol_x_period,0.02,none,train
high vol,14687.0,0.969292571662014,0.0,0.015460867264973028,12.903928644379382,11.98151949771311,11.72313735119968,0.25838214651342956,0.35222793463202606,vol_x_period,0.02,none,test
high vol,23779.0,0.9796038521384415,0.0,0.014872512035688047,14.208503301232179,10.467331935235066,10.980288987282353,-0.5129570520472863,0.3016579643470938,vol_x_period,0.02,none,train
6m losers,15219.0,0.9635981339115579,0.0,0.013313738247327603,19.321571719561074,6.890608300694727,6.910700720957698,-0.02009242026297089,0.18956004804225723,mom_x_period,0.02,none,test
6m losers,23118.0,0.9778960117657237,0.0,0.014787835399723444,17.026472878276667,8.685201865026665,9.135472599613887,-0.4502707345872218,0.2445476079242277,mom_x_period,0.02,none,train
6m middle,15569.0,0.9561950028903591,0.0,0.012537425805817088,23.055687584302138,5.437888486289782,5.6489540918354155,-0.2110656055456339,0.14682533232800288,mom_x_period,0.02,none,test
6m middle,22768.0,0.9618763176387913,0.0,0.011826078717113516,26.14248067463106,4.523701810972234,4.652665597278226,-0.12896378630599184,0.12072019390458966,mom_x_period,0.02,none,train
6m winners,15530.0,0.9623953638119768,0.0,0.013673357647378813,20.088731487443656,6.80648136290998,6.985957283796755,-0.17947592088677494,0.1870425756933265,mom_x_period,0.02,none,test
6m winners,22807.0,0.9597930459946508,0.0,0.01067774300078267,25.54456964966896,4.180044192257921,4.201818689991774,-0.021774497733852736,0.11106065495756678,mom_x_period,0.02,none,train
above MA200,74893.0,0.6577917829436662,0.34092638831399463,0.0026400828884739036,8.337281187827967,3.1665993133688457,3.539524758089615,-0.3729254447207693,0.08305491261341924,trend,0.03,0.05,
beaten-down,23413.0,0.6639473796608721,0.3357536411395379,0.0033078378145159413,5.105582368769487,6.478864849482733,7.966923192712139,-1.4880583432294072,0.1772892237149657,trend,0.03,0.05,
below MA200,17138.0,0.6700898587933247,0.32938499241451746,0.0038037830065773253,7.192437857392928,5.288586543250438,6.309511330823107,-1.0209247875726692,0.14252091753597784,trend,0.03,0.05,
low vol,38467.0,0.6673772324329945,0.3316609041516105,0.0032948692047039454,11.420542282995815,2.8850374378541694,3.014262954667759,-0.1292255168135897,0.07539975536964327,vol,0.03,0.05,
mid vol,38466.0,0.6576197161129309,0.3409764467321791,0.002475204840456521,7.133494514636302,3.4698349250538656,3.955683548241917,-0.4858486231880513,0.09136005304533756,vol,0.03,0.05,
high vol,38466.0,0.6577756980190298,0.3416783653096241,0.0030891015744349023,3.9825820204856237,7.75652970496318,10.020067956097717,-2.263538251134538,0.2157835686719516,vol,0.03,0.05,
6m losers,38337.0,0.670083731121371,0.3292380728799854,0.003729392499118156,6.050499517437462,6.163776211154293,7.3206780359635815,-1.156901824809289,0.1679841453063109,mom,0.03,0.05,
6m middle,38337.0,0.6707880115815009,0.327777343036753,0.0036391296305177067,8.972585230977906,4.055831777394088,4.4702355632883926,-0.4144037858943043,0.10758972967848446,mom,0.03,0.05,
6m winners,38337.0,0.6421733573310379,0.35701802436288704,0.001517286500587181,7.5300101729399795,2.014985990377194,2.403425686025856,-0.38843969564866215,0.05208355054525837,mom,0.03,0.05,
NASDAQ-100,21367.0,0.6623765619881125,0.3370150231665653,0.0033201598082539807,6.518697056208172,5.093287476969007,6.423028604664266,-1.3297411276952593,0.13691467630702214,index,0.03,0.05,
S&P-only,94077.0,0.6605227632683865,0.33842490725682156,0.002863797878987395,7.737491629197359,3.701196739497434,4.183893257802144,-0.4826965183047104,0.09773932012263065,index,0.03,0.05,
(NASDAQ-only),2411.0,0.6457901285773539,0.35379510576524265,0.0035935780399491994,6.048112816258814,5.941651799696557,8.132918402198113,-2.191266602501556,0.16146850945685798,sector,0.03,0.05,
Communication Services,5190.0,0.651252408477842,0.34759152215799616,0.002445205056186114,6.659537572254335,3.6717340050360017,4.003140620956192,-0.3314066159201904,0.09692489420214301,sector,0.03,0.05,
Consumer Discretionary,10681.0,0.660237805448928,0.3391068252036326,0.0031503481193384704,6.114408763224417,5.152334823092761,6.2870768249159426,-1.134742001823181,0.13860678930269943,sector,0.03,0.05,
Consumer Staples,7706.0,0.6555930443810019,0.34310926550739684,0.0024432958085817704,10.134700233584221,2.4108219801955397,2.2895703180520157,0.12125166214352377,0.06262832594011036,sector,0.03,0.05,
Energy,4759.0,0.6509770960285775,0.3488127757932339,0.002330483390842534,5.325488548014289,4.37609314118514,5.124348921886771,-0.7482557807016307,0.11656099902673067,sector,0.03,0.05,
Financials,17355.0,0.6616537021031403,0.3365024488619994,0.002909745150971128,7.977816191299337,3.6472953013689593,3.6817733780723065,-0.034478076703347564,0.09624980210864975,sector,0.03,0.05,
Health Care,13283.0,0.6558006474441015,0.3437476473688173,0.0022617293903582324,7.340435142663555,3.081192526602094,4.131196383716712,-1.050003857114618,0.08072713961218803,sector,0.03,0.05,
Industrials,18167.0,0.6652721968404249,0.33412230968239115,0.0033191849266878196,7.800132107667749,4.255293219232746,5.143023565993192,-0.8877303467604464,0.11316864098517909,sector,0.03,0.05,
Information Technology,16249.0,0.6610252938642378,0.33885162163825466,0.002920374604824622,5.586436088374669,5.227616603189821,6.554982684558759,-1.3273660813689387,0.14076776882726416,sector,0.03,0.05,
Materials,5682.0,0.6511791622668075,0.3484688489968321,0.00233503280596626,7.14484336501232,3.268137153853804,3.779787175582567,-0.5116500217287628,0.08582883815765041,sector,0.03,0.05,
Real Estate,6916.0,0.6593406593406593,0.33892423366107577,0.002638696590009814,8.762001156737998,3.0115227592507794,3.4238279066069004,-0.41230514735612106,0.07883197207541581,sector,0.03,0.05,
Utilities,7045.0,0.6916962384669979,0.30518097941802697,0.005056934058730759,11.30986515259049,4.471259374451944,4.601449695003356,-0.13019032055141222,0.1192407499757997,sector,0.03,0.05,
test,46454.0,0.6607611831058682,0.33682782968097474,0.0030362258051573224,7.3554699272398505,4.127847486553004,4.806439336205747,-0.678591849652743,0.1096007803282526,period,0.03,0.05,
train,68990.0,0.6609363675895057,0.33906363241049425,0.0028890351374355958,7.61724887664879,3.792754029991242,4.372583901080695,-0.5798298710894535,0.10027404551091412,period,0.03,0.05,
ALL,115444.0,0.6608658743633277,0.33816395828280377,0.0029482638134893106,7.51191053671044,3.9247855776253595,4.543529061087054,-0.6187434834616946,0.10393955192677007,all,0.03,0.05,
above MA200,30025.0,0.6564862614487926,0.3403164029975021,0.0027261413257355627,7.82044962531224,3.485913798244968,4.262475743194727,-0.7765619449497595,0.09180219440861581,trend_x_period,0.03,0.05,test
above MA200,44868.0,0.6586654185611126,0.3413345814388874,0.002582493858903133,8.683137202460552,2.9741483967008246,3.1038020258637227,-0.1296536291628983,0.07781667357108368,trend_x_period,0.03,0.05,train
beaten-down,8953.0,0.6654752596894895,0.333742879481738,0.003416404795212663,5.7850999664916785,5.905524217387916,5.97274970499229,-0.06722548760437394,0.16041219764729564,trend_x_period,0.03,0.05,test
beaten-down,14460.0,0.6630013831258644,0.33699861687413557,0.0032406178851813803,4.684854771784233,6.917221649428392,9.491600600310889,-2.574378950882496,0.19035755089362372,trend_x_period,0.03,0.05,train
below MA200,7476.0,0.6722846441947565,0.3265115034777956,0.003826293220442617,7.36864633493847,5.192667752691876,6.028478039197221,-0.8358102865053453,0.13976404708023238,trend_x_period,0.03,0.05,test
below MA200,9662.0,0.6683916373421652,0.33160836265783483,0.0037863656645304496,7.0560960463672115,5.366091447238501,6.5365936173915005,-1.1705021701529987,0.14475339220646055,trend_x_period,0.03,0.05,train
low vol,15081.0,0.6551289702274385,0.3424176115642199,0.002357352199635146,10.717127511438234,2.1996119735621127,2.511567678924995,-0.31195570536288275,0.05698881646060383,vol_x_period,0.03,0.05,test
low vol,23386.0,0.6752758060378004,0.3247241939621996,0.0038994486091956312,11.874155477636192,3.2839797462142553,3.3068497115861977,-0.022869965371942337,0.08626228173593509,vol_x_period,0.03,0.05,train
mid vol,16671.0,0.6675664327274908,0.32919440945354206,0.003475575160747357,7.096814828144683,4.897373321569355,5.446053766362073,-0.5486804447927185,0.13131830847583537,vol_x_period,0.03,0.05,test
mid vol,21795.0,0.6500114705207617,0.34998852947923836,0.0017100213759202283,7.161550814406974,2.3877808316044598,2.826003814787194,-0.43822298318273434,0.062011651683786306,vol_x_period,0.03,0.05,train
high vol,14687.0,0.6590862667665283,0.33948389732416423,0.0032566073075006078,4.2022196500306395,7.749731281840213,9.630947041553092,-1.88121575971288,0.21557545948853862,vol_x_period,0.03,0.05,test
high vol,23779.0,0.6569662307077674,0.3430337692922326,0.0029856423582552477,3.8469237562555194,7.761116537337831,10.282604190780752,-2.5214876534429216,0.2159239980360208,vol_x_period,0.03,0.05,train
6m losers,15219.0,0.6674551547407845,0.33083645443196,0.003474247795160998,6.523556081214272,5.325696218302938,5.712656850874539,-0.3869606325715999,0.1435892942249244,mom_x_period,0.03,0.05,test
